,refCount,postCount,changeCount,commitCount,smellCount,hasSmell,LOC,Nesting,WMC,DIT,NOC,CBO,RFC,LCOM,ADD,ADDING_ATTRIBUTE_MODIFIABILITY,ADDING_CLASS_DERIVABILITY,ADDING_METHOD_OVERRIDABILITY,ADDITIONAL_CLASS,ADDITIONAL_FUNCTIONALITY,ADDITIONAL_OBJECT_STATE,ALTERNATIVE_PART_DELETE,ALTERNATIVE_PART_INSERT,ATTRIBUTE_RENAMING,ATTRIBUTE_TYPE_CHANGE,CLASS_RENAMING,COMMENT_DELETE,COMMENT_INSERT,COMMENT_MOVE,COMMENT_UPDATE,CONDITION_EXPRESSION_CHANGE,DECREASING_ACCESSIBILITY_CHANGE,DELETE,DOC_DELETE,DOC_INSERT,DOC_UPDATE,METHOD_RENAMING,MODIFY,PARAMETER_DELETE,PARAMETER_INSERT,PARAMETER_ORDERING_CHANGE,PARAMETER_RENAMING,PARAMETER_TYPE_CHANGE,PARENT_CLASS_CHANGE,PARENT_CLASS_DELETE,PARENT_CLASS_INSERT,PARENT_INTERFACE_CHANGE,PARENT_INTERFACE_DELETE,PARENT_INTERFACE_INSERT,REMOVED_CLASS,REMOVED_FUNCTIONALITY,REMOVED_OBJECT_STATE,REMOVING_ATTRIBUTE_MODIFIABILITY,REMOVING_CLASS_DERIVABILITY,REMOVING_METHOD_OVERRIDABILITY,RETURN_TYPE_CHANGE,RETURN_TYPE_DELETE,RETURN_TYPE_INSERT,STATEMENT_DELETE,STATEMENT_INSERT,STATEMENT_ORDERING_CHANGE,STATEMENT_PARENT_CHANGE,STATEMENT_UPDATE,UNCLASSIFIED_CHANGE,ForwardEngineering,ReEngineering,CorrectiveEngineering,Management,usageCount,refDensity,postDensity
REMOVING_CLASS_DERIVABILITY,-0.00100894357108095,-0.00593605707508786,0.0161334940169009,-0.0261743039015607,0.00927360990697075,0.00949170169093401,0.00128372983043639,-0.0333348886492703,-0.000648998759128474,-0.0302540008084591,-0.0143627306254378,-0.0053912968297649,-0.0115816117623998,0.0111384315753345,0.0120833181691794,0.0666503990100586,-0.0147186413496641,-0.00894319347990521,0.0183990494599794,0.0683596530329715,0.069106922890327,-0.0215456782731836,-0.0138613767681329,0.0625566091290743,-0.0261350362112378,-0.0112587940995488,-0.0299061620349948,-0.0199139888622193,-0.030160684199694,-0.0268067403435159,-0.0257998567548923,0.057874167467091,-0.0874877172399325,0.0235567228112765,-0.0278619030887194,0.0571034723344035,0.0259075665312364,-0.0212095617401811,-0.0235194142344636,-0.0381259635245151,-0.0163018338751947,0.00703513050888358,-0.0243370999962833,-0.00673891021317644,0.110515716648134,-0.0101622549898042,-0.00827099712126073,0.0256743691456436,-0.0127423681777053,0.0049977495072625,0.00324221851098897,4.19111870843672e-05,0.0547755384256026,1,-0.0107233617315344,0.0228076292943258,-0.0207665351908226,-0.0159184470855973,-0.0234916020702618,0.00137521266130935,-0.00638303131450724,-0.0342231122376494,-0.0126975889422146,0.0255144467091911,0.0179753960948107,0.0392643759821904,0.00149956657725182,0.00979143147861842,-0.0185434307971701,0.0239890940506963,0.0217293344422765
REMOVING_METHOD_OVERRIDABILITY,0.1079350583309,0.109647984711812,0.164816635641831,0.160100727882484,0.0392491032775461,0.0398075886078093,0.128536420942146,0.115905967467586,0.12061855904834,-0.0135953737435871,0.0716861748331179,0.115023099626184,0.0831403905225506,0.125390649896002,-0.0434387984745046,0.0711709885038911,0.0473977220132621,0.406876445249289,0.0882284494383359,0.139276416025771,0.127605734375983,0.147014821884516,0.133077614721636,0.144490992243437,0.131208646662183,0.0251755866500968,0.146916274552273,0.165321259066399,0.150035840088992,0.134000095650508,0.145451872374151,0.111257324536818,0.0523539294531364,0.0591816042941578,0.12778035603605,0.13921910837118,0.101981976934909,0.161340796660098,0.161946933003927,0.142170070803721,0.139386656800445,0.135070322433374,0.046624297187758,-0.0135856992319617,0.102567445880455,0.0318783580585033,0.112212384042208,0.031440421891107,0.0615145831379818,0.142361442065636,0.146186511582693,0.16228362098023,0.0737495479113577,-0.0107233617315344,1,0.100890850829663,0.10129499961548,0.0407355191528795,0.167837568653735,0.16681602566832,0.187042206023526,0.163645695435217,0.160490438650265,0.144824880082872,0.173858975388876,0.173776803288935,0.167976600833789,0.162898212589167,0.103899299134686,-0.0132868558453287,-0.0189571186690857
RETURN_TYPE_CHANGE,0.113712634678438,0.101538950958028,0.377517262485346,0.357597141527701,0.123387530525363,0.124849001522314,0.303895411846144,0.207544270592204,0.295910908152949,-0.0926572707084848,-0.0110636921224425,0.319228559029664,0.161706472661045,0.27409988808748,0.0671130962155783,0.206163759356505,0.100315082422803,0.201967053110837,0.268375714071095,0.351750456669342,0.360377357858135,0.275617866610676,0.31390417868601,0.399370030543713,0.403568515241088,0.112709350366078,0.290420562690267,0.33155947259068,0.249019251594571,0.192147598156662,0.319120899926755,0.271324204550924,-0.0750065468264264,0.273111820542739,0.254338419818718,0.375138923835068,0.521002409442011,0.356408729261171,0.43425579394676,0.451989649762947,0.306484542248394,0.311581178701625,0.357014822299488,0.12573403876464,0.0226753716296574,0.0839488591929453,0.157197064709569,0.182048236536137,0.147383810454155,0.347339506727852,0.358085375946209,0.353225573332204,0.202798591036984,0.0228076292943258,0.100890850829663,1,0.222802370625582,0.257052780763787,0.337314185049614,0.360878385285464,0.253969179555456,0.319496322416153,0.371986204071175,0.340276072265927,0.385932752078559,0.384551260090869,0.350001649090161,0.37436723926181,0.0893134332640237,0.0441132999598231,0.0170791772305755
RETURN_TYPE_DELETE,0.209993113346117,0.196487179411372,0.346273736566646,0.31719204308777,0.146716208180112,0.148206483821234,0.27462118856888,0.213420933400305,0.275116068652955,0.0553461502830385,0.0346197726715862,0.269343219041993,0.226551653553131,0.25503095823173,0.0447061728223979,0.190849923828268,0.0608912302155232,0.0667510799205996,0.299367143071986,0.332881131116268,0.31698875602645,0.342781922953362,0.361977615463966,0.332839295372268,0.311059770391108,0.120555970877885,0.334969980414187,0.352591497215274,0.337213987251031,0.340284908951032,0.315710305486117,0.261299114264914,-0.0475688818546954,0.287655365137932,0.337594447298657,0.293537884691574,0.341032469306024,0.318584355491278,0.372007910988697,0.3582289638086,0.278111171991928,0.272199418391605,0.256716776571109,0.0163045722478007,0.0313536499983959,0.167936412677381,0.113532645622404,0.0599749741443723,0.118705177986903,0.310183255124711,0.338287630449409,0.294457447053548,0.247620335012703,-0.0207665351908226,0.10129499961548,0.222802370625582,1,0.442546735300025,0.346624553068722,0.340709724040782,0.341095222767492,0.343920528148412,0.325186706599444,0.271039409414573,0.336945784602647,0.347348416895478,0.329359125800855,0.340235969639503,0.145083330499437,0.109284207923541,0.079375883649436
RETURN_TYPE_INSERT,0.148584345789739,0.133133082305555,0.281490724638866,0.271170659613831,0.119473525535047,0.120656403448557,0.240738193843573,0.18270470817887,0.233473092943668,0.0380944956738795,0.0295554140178195,0.239676994363496,0.184991971919462,0.193368801093695,-0.0056442286631959,0.203787943405286,0.112421615308338,0.057927902664453,0.269218130003729,0.286882045966975,0.279828707455933,0.288354208199586,0.286985148102881,0.29812408156826,0.249026978733204,0.232050806844365,0.276456955275128,0.243578457474255,0.312897313047626,0.294084035844907,0.271990035517226,0.280927631944676,-0.00696769232408749,0.217809133031506,0.243937534279882,0.208632455416996,0.380800108047265,0.271808740102025,0.31569227397219,0.302807914445765,0.197536152429779,0.184710714261944,0.275301609197561,0.144868338672094,0.101658189022799,0.117913716036375,0.112305213426233,0.127296152040276,0.170144756131058,0.299654991915498,0.295976577445006,0.267627762912274,0.269732250933612,-0.0159184470855973,0.0407355191528795,0.257052780763787,0.442546735300025,1,0.287149468977118,0.287047520109131,0.281990376213172,0.291249331018916,0.273246667232402,0.301620077407736,0.284482888917941,0.285780412128547,0.279021323694084,0.276666850421332,0.133149697649584,0.0503056475375901,0.0157434279130578
STATEMENT_DELETE,0.397834219481854,0.373670005262406,0.910244345760464,0.807447931768669,0.326220739311757,0.325508086023016,0.780160583920532,0.656079672215267,0.729205195701173,-0.0133689413968751,-0.0495463241659587,0.72236957754221,0.44948841830488,0.576999058331709,-0.033244614388919,0.320106210625115,0.142128000558048,0.141914472817095,0.415629179347432,0.643268450494206,0.647998180204952,0.73941050830408,0.649972164854796,0.538353899311851,0.432040509826659,0.186163588419371,0.746646454062174,0.710859316254438,0.5539890659986,0.481039280703393,0.74707092261594,0.472998329710346,0.0653361316341881,0.504145047098227,0.368657037170294,0.620483566498827,0.555923113882707,0.813197318483595,0.607946162664744,0.544945218885581,0.252370590135828,0.390751432737873,0.307821394807183,0.125207877000627,0.159068585274278,0.139580936075144,0.123341626931815,0.113546808982532,0.101968003424425,0.499631253580251,0.777611925184711,0.800353356733133,0.287617662887604,-0.0234916020702618,0.167837568653735,0.337314185049614,0.346624553068722,0.287149468977118,1,0.898254715053636,0.654927121844382,0.833840928355272,0.862578291480017,0.363334288559544,0.853688755888302,0.879361956179184,0.852918340635403,0.889112213119869,0.287955089454098,0.150332540441937,0.0896474559919756
STATEMENT_INSERT,0.38684347078476,0.363167314194417,0.882197762461324,0.772908071428266,0.285573355431125,0.285323582953627,0.730261762047326,0.626702143677198,0.701273635073876,-0.0216146588957266,-0.0131632345660803,0.696056840412186,0.436163040675936,0.552855515549852,-0.026419243533396,0.335764363541284,0.135489367374797,0.13915428341995,0.425434324949611,0.66760712456646,0.684920710006512,0.673319903123667,0.70288740666477,0.524005328457129,0.429545180718518,0.156027617618391,0.733248854412099,0.748049067433111,0.5438280654369,0.466785892318937,0.730992201684632,0.481828527973833,0.0548182254192698,0.484877701973272,0.387221174850762,0.61636546728168,0.559203256802801,0.777564346291092,0.593955101359866,0.561028234816054,0.260705861952501,0.398302187067219,0.297206744967754,0.123905600366882,0.165508477687154,0.164816630604213,0.0946445467298066,0.092558188985961,0.10529062834376,0.478765810738891,0.749647456913026,0.7159968134934,0.281522561479293,0.00137521266130935,0.16681602566832,0.360878385285464,0.340709724040782,0.287047520109131,0.898254715053636,1,0.64480781498863,0.793917658618222,0.842338030862198,0.408806722471602,0.816938016741915,0.858130703066271,0.827027463191545,0.863017398111086,0.258039894438509,0.167734078924692,0.10922284034705
STATEMENT_ORDERING_CHANGE,0.27133391754514,0.256271185082797,0.631168008541172,0.560909064267163,0.3094184187042,0.309957280565668,0.567562335580387,0.473448526313312,0.522989601992988,0.0267860215014922,0.0312240040699785,0.513394328668814,0.346230017070523,0.422816823536798,-0.0225129242119502,0.309899504788099,0.0876984029067285,0.136662162018383,0.368547670712314,0.484795068046035,0.510220891028399,0.600546012473367,0.589959518887396,0.48849643130731,0.389848678123054,0.182642194214678,0.62521146339261,0.606046324113894,0.591155056477859,0.520639463187221,0.623406106289446,0.358950094559005,0.0473322998596654,0.357664700848858,0.334005857583153,0.436731202733035,0.456270680868603,0.562818545818392,0.477912356315117,0.446725987836913,0.227929131931899,0.330750374087659,0.287696819048058,0.127753940401924,0.17518805935868,0.130172046382767,0.0902662398865245,0.0816536345595787,0.0997314478440874,0.450245441077243,0.533351475731564,0.5657997186371,0.245490583417157,-0.00638303131450724,0.187042206023526,0.253969179555456,0.341095222767492,0.281990376213172,0.654927121844382,0.64480781498863,1,0.626954608123906,0.634743705418794,0.332789357219281,0.597487253661261,0.618814837342755,0.613967246086401,0.614665277665213,0.202233487448039,0.0915002132941864,0.047980176887187
STATEMENT_PARENT_CHANGE,0.390211618700563,0.370643555207883,0.794464095886543,0.712950890240075,0.311377773533492,0.310444839306832,0.699261985963825,0.613008005914942,0.662191561945537,0.000595282397958514,0.0249033908386772,0.647270804120911,0.419015506318216,0.498715091262108,-0.0721774075289572,0.301348678109636,0.0815400758279538,0.132090770373761,0.398301981876948,0.566875088594594,0.560697888103292,0.776908964463537,0.674269339605212,0.486159814300602,0.412820613105058,0.143944617504186,0.739241612983462,0.694222382443127,0.609660399188936,0.48298170393044,0.770584895162675,0.441159815160827,0.0966901578249886,0.460704414627451,0.344700309465131,0.536730844907558,0.51506437590639,0.71654819920076,0.546612770756056,0.491034764952996,0.226723760775325,0.377698958261157,0.281376823126055,0.129575084470083,0.148537697610403,0.12760781418383,0.10183195456218,0.136919591233704,0.103991936363376,0.478962737933311,0.670923681835158,0.665119427940769,0.27854627920747,-0.0342231122376494,0.163645695435217,0.319496322416153,0.343920528148412,0.291249331018916,0.833840928355272,0.793917658618222,0.626954608123906,1,0.783087982553963,0.326231581286636,0.74340967056943,0.776034726749328,0.773237627973994,0.782342787677225,0.287286110858424,0.141715309834485,0.0877001975844866
STATEMENT_UPDATE,0.389526917371136,0.366903347767794,0.865820237393004,0.794084772769366,0.297407799752601,0.297097354324586,0.759020177948825,0.643291767326995,0.714255968613882,0.00495074480424519,-0.0341123471165873,0.703002940185351,0.460241301752746,0.54931069219909,-0.00429780846214435,0.301134061127212,0.146415264688374,0.130697905284023,0.401685445655448,0.630175550034665,0.635522091694771,0.67584120310095,0.613657510986203,0.546980451924306,0.444634740851428,0.187776627073017,0.725896032262974,0.681886080004713,0.538071092722379,0.473876032718278,0.721400790188278,0.460561658119908,0.0211555789940618,0.487994417226792,0.392179772904004,0.596524280006828,0.575960613086916,0.799592002482849,0.658361692928815,0.567319850026095,0.276036574261554,0.435367064959634,0.329619188463104,0.118853930215369,0.155908318739909,0.168484348605256,0.125266645025649,0.100870669445136,0.104404168668282,0.477381251140454,0.72886300330991,0.711473533744372,0.294427489870884,-0.0126975889422146,0.160490438650265,0.371986204071175,0.325186706599444,0.273246667232402,0.862578291480017,0.842338030862198,0.634743705418794,0.783087982553963,1,0.369188591332415,0.812361251351146,0.838257482629191,0.825136327461847,0.851644891130115,0.268072087737179,0.165834342489697,0.108077402830727
UNCLASSIFIED_CHANGE,0.125414309824716,0.108186572334846,0.393570958755338,0.348053462701645,0.133135214340761,0.133220422229574,0.282854848830334,0.221006674296025,0.271425544226846,-0.00550646956254851,0.08570651476381,0.258386215474055,0.205779998272874,0.254381643699555,0.0433273964309283,0.196341591234569,0.0544986126764134,0.154306312154408,0.336481600645796,0.435556957204245,0.439174002679746,0.300652801638952,0.340966289579075,0.355738863815482,0.32583685742052,0.0849704070714528,0.348644306469785,0.352284259596335,0.300688419676939,0.292879232436007,0.323608381025633,0.369192177316617,-0.0260940117119271,0.27763335066717,0.330116496637182,0.330864327561238,0.410899891751536,0.347872670130325,0.393440326662956,0.3830921787503,0.265752673835438,0.278970646331633,0.319310405493956,0.116253283458535,0.161424845260557,0.106515528063977,0.0534345999427175,0.0898738106765629,0.0454528959528012,0.365913496959766,0.373740903356024,0.37980717872862,0.255092654169196,0.0255144467091911,0.144824880082872,0.340276072265927,0.271039409414573,0.301620077407736,0.363334288559544,0.408806722471602,0.332789357219281,0.326231581286636,0.369188591332415,1,0.392415813046111,0.398069945935916,0.365694043230301,0.389794927496813,0.101386438088891,0.0379618709545471,0.00522781574455341
ForwardEngineering,0.407336685118499,0.384656346563037,0.933301880921423,0.883928605339384,0.299708007515911,0.300004221674502,0.726273983309749,0.549152726127161,0.680035552859463,-0.0813481497838808,0.00523161785607349,0.656110019513034,0.42507381887736,0.590276682149406,0.0449745344270591,0.290450123448907,0.161442090338392,0.138089707698949,0.417136695313481,0.686947204785103,0.690241657110947,0.647603888896884,0.612620998771405,0.575751741692362,0.418943819079786,0.17249351587829,0.669458482125174,0.657506651618245,0.513441997614711,0.429929986559496,0.691064081202351,0.491274727425014,-0.0310838035173006,0.541487129168113,0.398613180001185,0.715623532108859,0.586260685488644,0.886596422264593,0.636226804327132,0.574227556954843,0.279588331415692,0.429932754419244,0.363467295654026,0.116683649219797,0.162180119585668,0.133303680364629,0.134452629363224,0.0976882435039636,0.123482483495506,0.516610983269685,0.813040376563121,0.81182411913643,0.268364713741427,0.0179753960948107,0.173858975388876,0.385932752078559,0.336945784602647,0.284482888917941,0.853688755888302,0.816938016741915,0.597487253661261,0.74340967056943,0.812361251351146,0.392415813046111,1,0.950186431870297,0.885861336869471,0.932272884407999,0.280625529510288,0.174359340138407,0.110591287768491
ReEngineering,0.420496814749862,0.395033954227417,0.972979543594309,0.912411300512019,0.297511892136439,0.297185018455473,0.75812488915382,0.59406126674054,0.714981016436537,-0.0917016754359782,0.00359680046128733,0.687201577950022,0.426122451162846,0.627695547412228,0.0710608796189306,0.308366686508996,0.166787485753716,0.147442820171095,0.420458698220841,0.709674524503073,0.692952135560168,0.671387058153917,0.642820225214318,0.588832403973606,0.416753562220171,0.173594527307622,0.698815498007043,0.686124775916845,0.531581798754398,0.453399114725543,0.705489709659468,0.500619105576803,-0.0523992446576172,0.574398656815376,0.420936205338771,0.762214265812537,0.596472463891092,0.913861618685124,0.641834006528746,0.584451808778207,0.280203505822543,0.442149576974584,0.351072232670139,0.114200348528799,0.163378066359371,0.140834619018666,0.13014595091334,0.084645508805126,0.125252872615477,0.512420265020633,0.823335686237582,0.813704422019407,0.280959228140616,0.0392643759821904,0.173776803288935,0.384551260090869,0.347348416895478,0.285780412128547,0.879361956179184,0.858130703066271,0.618814837342755,0.776034726749328,0.838257482629191,0.398069945935916,0.950186431870297,1,0.927709722556408,0.97188311053377,0.269155403700296,0.197412829565018,0.130270401045299
CorrectiveEngineering,0.453230100996351,0.42738229973551,0.929729968662174,0.893170241531965,0.314467071883436,0.313793224135842,0.765439381942929,0.607231833013086,0.722450548767537,-0.00616740367851005,0.0285066099456314,0.706393013688751,0.494692480756147,0.60680448086537,0.00364828265129722,0.309592114077049,0.141880949956356,0.149214187812852,0.393038604520589,0.655835170447893,0.650051434384523,0.673609017631343,0.614963718875191,0.550077299686369,0.396937919374406,0.172250330409446,0.694804450882973,0.669523564725659,0.520604911506941,0.446315237754135,0.712854348732757,0.4708627977828,0.0157821896033085,0.529917695364636,0.376599158923629,0.709755477202343,0.568066812157465,0.897001352851093,0.619378216483157,0.543387418742975,0.270027417429819,0.41956529980293,0.337844660342035,0.103612667601918,0.129183108338397,0.130362090598997,0.123041595177444,0.0728501909590048,0.111549735097354,0.490427307438123,0.807169139006963,0.764968201799558,0.263765699365576,0.00149956657725182,0.167976600833789,0.350001649090161,0.329359125800855,0.279021323694084,0.852918340635403,0.827027463191545,0.613967246086401,0.773237627973994,0.825136327461847,0.365694043230301,0.885861336869471,0.927709722556408,1,0.926863382159248,0.312887416167057,0.187347321844259,0.117417815983432
Management,0.438834176596036,0.413292004823467,0.989256933457337,0.93650065647851,0.303106718061327,0.302830447843766,0.76927647864656,0.597783051334569,0.723328923904479,-0.0705650568093484,-0.0108501942567325,0.706553934166121,0.438575951126111,0.629900345871224,0.0624196770739016,0.325934952722668,0.169772794999658,0.150075454014404,0.420196192426144,0.704310436486258,0.69763729196219,0.673485089640103,0.638799640281568,0.581155602546352,0.419583189764593,0.187440959291728,0.704238598888245,0.687594272488122,0.527946455037538,0.457380456770361,0.710018867258898,0.488655547603495,-0.00654533559945545,0.577229340577461,0.412584504505491,0.769744713633814,0.586091423439189,0.936226726136518,0.642691695021091,0.581129903451172,0.281414338741544,0.443520481986789,0.353136476197628,0.112159187008184,0.150359453848843,0.139335042949486,0.128449907518604,0.11256158383513,0.124051236770604,0.502008735554266,0.838230232370459,0.820215009237421,0.282235955612835,0.00979143147861842,0.162898212589167,0.37436723926181,0.340235969639503,0.276666850421332,0.889112213119869,0.863017398111086,0.614665277665213,0.782342787677225,0.851644891130115,0.389794927496813,0.932272884407999,0.97188311053377,0.926863382159248,1,0.277880454012861,0.205991806383542,0.13788048473607
usageCount,0.641045379650671,0.618742072426343,0.295833436802444,0.34142032712198,0.138078070358021,0.13735747263318,0.273901869629748,0.19806321914854,0.32557294725401,-0.0318625209144557,0.223878638953503,0.278060836274142,0.236653975689797,0.236423256856322,-0.383784166194486,0.108236519366746,-0.0536211999261661,0.018366936805732,0.105875644161464,0.187249071983476,0.167730678557182,0.273869238012224,0.202046521474876,0.227873822674792,0.160046539919698,-0.0100447014307512,0.236229258211842,0.200065952078076,0.239229105589809,0.165360984833982,0.200523905571428,0.192642065254068,0.391683837471274,0.126416184814372,0.0935609393917867,0.195539340755093,0.181421502048639,0.357689707571706,0.171908308144828,0.151610568011946,0.0976848659692206,0.098814166490227,0.105979767190009,0.0422296546348229,0.0719485871275696,0.071961282986704,0.0896986231606775,0.11173626463859,0.0727630155700816,0.21120349594769,0.337925721363318,0.280574231533456,0.122605012701162,-0.0185434307971701,0.103899299134686,0.0893134332640237,0.145083330499437,0.133149697649584,0.287955089454098,0.258039894438509,0.202233487448039,0.287286110858424,0.268072087737179,0.101386438088891,0.280625529510288,0.269155403700296,0.312887416167057,0.277880454012861,1,-0.358001230423025,-0.432812283054043
refDensity,0.432481785667567,0.441533789481905,0.199819200380872,0.169130834726061,0.100758204709733,0.101388594911667,0.241546387981391,0.212157741443579,0.265605182468338,0.0660659617145847,-0.0228308382293689,0.267854369009253,0.245478507007562,0.217424927476109,0.165334330465381,0.0648101557227669,0.0667628919047806,0.0656825298125737,0.0686158080136865,0.20180732483484,0.114022396319617,0.109382883364452,0.116288059340854,-0.00419824969778316,0.0367230010446536,0.0668149607267697,0.12114190924534,0.159656465884874,0.0515969001200055,0.105063798614624,0.155274755061565,0.0469958262726445,-0.147658062675868,0.131999889169386,0.0743958555919758,0.185021378639631,0.103634721079722,0.16683479030317,0.10036586195919,0.100909835840136,0.0529669730167719,0.076427955435272,0.109177610610277,0.00760778450005446,-0.0171469956942593,0.0207515628619832,0.0372253625062157,-0.0129660344598775,0.0316334947176646,0.0583387618685202,0.168433545035372,0.077782196638053,0.0477000333301272,0.0239890940506963,-0.0132868558453287,0.0441132999598231,0.109284207923541,0.0503056475375901,0.150332540441937,0.167734078924692,0.0915002132941864,0.141715309834485,0.165834342489697,0.0379618709545471,0.174359340138407,0.197412829565018,0.187347321844259,0.205991806383542,-0.358001230423025,1,0.97774178692832
postDensity,0.345891724942079,0.37808801224453,0.131456732493716,0.0974679915429693,0.0763239842549965,0.0767254968897525,0.16901452832547,0.158171633673068,0.192691117684087,0.0811584090962766,-0.0248248252400005,0.201088225221083,0.194287401890548,0.151337197105766,0.16958141518696,0.0383575848458157,0.0562944767532773,0.0601341867939117,0.0290540530150591,0.145447252413421,0.0693207408970565,0.059228748603849,0.0719955845309473,-0.0453484708206483,0.00884306403845342,0.0457765726887346,0.0673455796703908,0.110063055733216,0.00283427860095493,0.068467698656047,0.10654967275681,0.00517758244897915,-0.153178074547701,0.0881939383249006,0.0454962345784401,0.120154447799516,0.0590307618736239,0.0944575714855449,0.0540355669069481,0.0595371713032006,0.0178710940534171,0.0453793717020754,0.074930307987457,-0.0160860058115916,-0.0154167497133324,0.00549982950429872,0.0240284984640634,-0.0300969526699513,0.0192217263406643,0.0122988556598335,0.100662524241962,0.0244234960877182,0.0196430123091397,0.0217293344422765,-0.0189571186690857,0.0170791772305755,0.079375883649436,0.0157434279130578,0.0896474559919756,0.10922284034705,0.047980176887187,0.0877001975844866,0.108077402830727,0.00522781574455341,0.110591287768491,0.130270401045299,0.117417815983432,0.13788048473607,-0.432812283054043,0.97774178692832,1
